video_id,influencer,platform,main_topic,content_type,content_format,nj_relevance_score,local_vs_universal,tone,target_audience,production_quality,originality_score,analysis_confidence
3770202183393444132,New Jersey Shade,instagram,insufficient information available,other,other,0.2,local,informative,Followers of New Jersey Shade or NJ‑focused social media audiences,low,0.1,0.1
3770234742215136715,New Jersey Shade,instagram,insufficient content data,other,other,0.1,universal,informative,"followers of the New Jersey Shade page, but specific audience unclear",low,0.1,0.05
3770242359566130165,New Jersey Shade,instagram,insufficient content provided,other,other,0.2,universal,informative,"Followers of New Jersey Shade or NJ-focused social media, though no specific content is visible",low,0.1,0.15
3770263156384929100,New Jersey Shade,instagram,insufficient information available,other,other,0.3,local,informative,Followers of New Jersey Shade and NJ-focused social media content,medium,0.1,0.05
3770281872585752619,New Jersey Shade,instagram,insufficient information available,other,other,0.1,universal,informative,"Followers of New Jersey Shade, but specific audience unclear due to missing content",low,0.1,0.05
3770286898678732569,New Jersey Shade,instagram,insufficient data available,other,other,0.1,universal,informative,followers of the New Jersey Shade account,low,0.1,0.05
3770321845896705521,New Jersey Shade,instagram,insufficient information available,other,other,0.1,universal,informative,Followers of the New Jersey Shade account,low,0.1,0.05
3770400991389789915,New Jersey Shade,instagram,insufficient content data,other,other,0.1,local,informative,followers of New Jersey Shade; general NJ‑interested social media users,low,0.1,0.1
3770510973614427343,New Jersey Shade,instagram,insufficient data available,other,other,0.3,local,informative,followers of New Jersey Shade; NJ residents interested in local gossip or community updates,low,0.1,0.1
3359159162951489006,NewarkNJblog,instagram,Unknown (no content),other,other,0.7,local,informative,Newark/NJ residents following local community updates,low,0.2,0.15
3692903970012526643,NewarkNJblog,instagram,Insufficient content data,other,other,0.5,local,informative,Followers of NewarkNJblog or people interested in Newark-area content,low,0.2,0.15
3702941212844090534,NewarkNJblog,instagram,Insufficient information available,other,other,0.5,local,informative,Followers of NewarkNJblog and people interested in Newark/NJ community updates,medium,0.2,0.1
3720253343563430441,NewarkNJblog,instagram,Unknown content topic,other,other,0.6,local,informative,Newark and North Jersey residents following local updates,medium,0.3,0.15
3721052776295204980,NewarkNJblog,instagram,Unknown content absence,other,other,0.7,local,informative,Newark and broader New Jersey residents who follow local updates,low,0.2,0.1
3724721579654830065,NewarkNJblog,instagram,insufficient content provided,other,other,0.3,local,informative,Followers of NewarkNJblog; individuals interested in Newark/NJ local content,unknown,0.1,0.3
3725275938960628487,NewarkNJblog,instagram,insufficient content provided,other,other,0.5,local,informative,Followers of NewarkNJblog and Newark-area residents,low,0.1,0.15
3726509786117597480,NewarkNJblog,instagram,Unknown (no content),other,other,0.5,local,informative,Followers of NewarkNJblog and NJ-local Instagram users,low,0.1,0.2
3726882307782400537,NewarkNJblog,instagram,Insufficient information available,other,other,0.5,local,informative,Followers of NewarkNJblog and people interested in Newark/NJ local content,low,0.2,0.1
3727258165076488597,NewarkNJblog,instagram,Insufficient data available,other,other,0.7,local,informative,Followers of Newark-focused local content,low,0.3,0.1
3729079993851882148,NewarkNJblog,instagram,insufficient content data,other,other,0.3,local,informative,Followers of NewarkNJblog and NJ-local Instagram users,low,0.2,0.15
3729767196101898445,NewarkNJblog,instagram,Insufficient content available,other,other,0.7,local,informative,Followers of NewarkNJblog and NJ residents interested in local updates,low,0.1,0.1
3731698930255008839,NewarkNJblog,instagram,insufficient content data,other,other,0.7,local,informational,Followers of NewarkNJblog and Newark-area residents,low,0.1,0.1
3733841718136413260,NewarkNJblog,instagram,insufficient content data,other,other,0.8,local,informative,Newark and broader NJ residents who follow local happenings,medium,0.2,0.15
3735222723665656739,NewarkNJblog,instagram,Unknown NJ content,other,other,0.6,local,informative,Newark and North Jersey residents who follow local happenings,low,0.2,0.25
3739903596071639583,NewarkNJblog,instagram,Undetermined content absence,other,other,0.8,local,informative,Newark and North Jersey residents who follow hyperlocal community updates,low,0.2,0.16
3742867005486538657,NewarkNJblog,instagram,insufficient information available,other,other,0.7,local,informative,Followers of Newark-focused local content; NJ residents interested in city happenings,low,0.1,0.2
3744891832057267639,NewarkNJblog,instagram,insufficient information available,other,other,0.6,local,informational,Followers of NewarkNJblog and people interested in Newark-area local content,unknown,0.3,0.15
3745432853124373091,NewarkNJblog,instagram,Insufficient information available,other,other,0.5,local,informative,Followers of Newark local content; NJ residents interested in hyperlocal updates,low,0.2,0.1
3746252559838218355,NewarkNJblog,instagram,insufficient content data,other,other,0.5,local,informative,Followers of Newark-focused local content,low,0.2,0.1
3746923207682010234,NewarkNJblog,instagram,unknown due to missing content,other,other,0.8,local,informative,Newark and broader North Jersey residents following local community updates,low,0.2,0.2
3747677709259400752,NewarkNJblog,instagram,insufficient content data,other,other,0.5,local,informative,Followers of NewarkNJblog or people interested in Newark-area updates,low,0.1,0.2
3747864724290539782,NewarkNJblog,instagram,Insufficient content available,other,other,0.5,local,informative,Followers of NewarkNJblog and NJ residents interested in local updates,low,0.2,0.2
3749077734212423817,NewarkNJblog,instagram,Insufficient information available,other,other,0.7,local,informative,Newark and North Jersey residents familiar with local happenings,low,0.1,0.15
3750092759731429069,NewarkNJblog,instagram,Insufficient information available,other,other,0.5,local,informative,Followers of Newark-focused local content,medium,0.2,0.2
3750672268285020820,NewarkNJblog,instagram,Insufficient data available,other,other,0.6,local,informative,Followers of Newark-focused local content,low,0.2,0.2
3750804761340726120,NewarkNJblog,instagram,insufficient data available,other,other,0.8,local,informative,Newark and North Jersey residents following local happenings,low,0.2,0.1
3751526565281708352,NewarkNJblog,instagram,Insufficient information available,other,other,0.6,local,informative,Followers of NewarkNJblog and NJ residents interested in local happenings,low,0.2,0.2
3751930262260178894,NewarkNJblog,instagram,insufficient content data,other,other,0.8,local,informative,Followers of NewarkNJblog and NJ residents interested in Newark-related updates,low,0.1,0.15
3752764643946192185,NewarkNJblog,instagram,unknown / not provided,other,other,0.9,local,informative,Newark and broader NJ residents following local news or community updates,low,0.2,0.1
3752953218704776598,NewarkNJblog,instagram,Insufficient available content,other,other,0.7,local,informative,Followers of NewarkNJblog and Newark/North Jersey residents,low,0.2,0.2
3753405139315997668,NewarkNJblog,instagram,insufficient content data,other,other,0.9,local,informative,Newark and North Jersey residents who follow local happenings,low,0.1,0.2
3753682697651668414,NewarkNJblog,instagram,unknown content missing,other,other,0.5,local,informative,Followers of Newark-focused local news and community updates,low,0.2,0.2
3754804777386416400,NewarkNJblog,instagram,Undetermined (no content),other,other,0.8,local,informative,Newark and North Jersey residents who follow local updates,low,0.2,0.15
3755018458904517184,NewarkNJblog,instagram,insufficient content provided,other,other,0.5,local,informative,Followers of NewarkNJblog or people interested in Newark-area updates,low,0.2,0.2
3755812176947709577,NewarkNJblog,instagram,insufficient content data,other,other,0.5,local,informative,Followers of NewarkNJblog and Newark-area residents,low,0.2,0.25
3756543232432809408,NewarkNJblog,instagram,Unknown NJ content,other,other,0.7,local,informative,Newark and North Jersey residents who follow local happenings,low,0.3,0.15
3757222157617827412,NewarkNJblog,instagram,unknown content context,other,other,0.7,local,informative,Newark and North Jersey residents who follow local happenings,low,0.2,0.2
3760008647758739881,NewarkNJblog,instagram,insufficient information available,other,other,0.5,local,informative,followers of NewarkNJblog or NJ‑interested users,low,0.1,0.18
3760196346595660066,NewarkNJblog,instagram,undetermined social post,other,other,0.2,local,informative,Followers of NewarkNJblog and people interested in Newark-area updates,low,0.2,0.15
3760849561619884376,NewarkNJblog,instagram,insufficient content data,other,other,0.7,local,informative,Followers of Newark-focused local content,low,0.2,0.1
3762233398161676181,NewarkNJblog,instagram,Insufficient content provided,other,other,0.8,local,informative,Newark and North Jersey residents following hyperlocal updates,low,0.2,0.15
3764571652974638940,NewarkNJblog,instagram,insufficient information available,other,other,0.7,local,informative,Newark and North Jersey residents who follow local updates,low,0.2,0.15
3765245836130172958,NewarkNJblog,instagram,insufficient content available,other,other,0.3,local,informative,Followers of NewarkNJblog and NJ locals,low,0.1,0.15
3766035483181592281,NewarkNJblog,instagram,undetermined content absence,other,other,0.6,local,informative,Followers of Newark-focused community pages; NJ residents interested in hyperlocal happenings,low,0.2,0.25
3766770078785115057,NewarkNJblog,instagram,insufficient data available,other,other,0.2,local,informative,followers of NewarkNJblog and NJ‑focused local content,low,0.1,0.1
3767259297915762157,NewarkNJblog,instagram,insufficient information available,other,other,0.3,local,informative,Followers of NewarkNJblog and NJ residents interested in local updates,low,0.1,0.2
3768566392057402765,NewarkNJblog,instagram,Insufficient information available,other,other,0.2,local,informative,Followers of Newark-focused community content,low,0.1,0.1
3768644986242766297,NewarkNJblog,instagram,insufficient information available,other,other,0.5,local,informative,followers of NewarkNJblog interested in Newark or New Jersey content,low,0.1,0.1
3770380957195872361,NewarkNJblog,instagram,insufficient information available,other,other,0.5,local,informative,Followers of NewarkNJblog and Newark-area residents,low,0.1,0.1
3761047666315508542,NJ Athletics,instagram,insufficient information available,other,other,0.2,universal,informative,Followers of NJ Athletics or New Jersey sports content,low,0.1,0.1
3761052163095922017,NJ Athletics,instagram,Unknown (no content),other,other,0.3,local,informative,Followers of NJ Athletics or New Jersey sports content,medium,0.2,0.1
3761108634617790815,NJ Athletics,instagram,insufficient data provided,other,other,0.3,local,informative,Followers of NJ Athletics or New Jersey sports content,medium,0.2,0.15
3761374889027437166,NJ Athletics,instagram,New Jersey athletics content,other,other,0.8,local,informative,New Jersey residents interested in local athletics and sports updates,medium,0.3,0.2
3761397935703608063,NJ Athletics,instagram,unknown content unavailable,other,other,0.2,universal,informative,followers of NJ Athletics or New Jersey sports fans,unknown,0.2,0.15
3761446263297338591,NJ Athletics,instagram,NJ sports content,other,other,0.9,local,informative,New Jersey residents interested in local sports and school athletics,medium,0.3,0.2
3761535423882607144,NJ Athletics,instagram,New Jersey athletics content,other,other,0.9,local,informative,New Jersey sports fans and local athletics community,medium,0.3,0.2
3761572432886016248,NJ Athletics,instagram,insufficient data available,other,other,0.2,universal,informative,followers of NJ Athletics or New Jersey sports content,medium,0.3,0.1
3762175562988000432,NJ Athletics,instagram,unknown sports content,other,other,0.7,local,informative,New Jersey residents interested in local school or community sports,medium,0.3,0.2
3762183897556836065,NJ Athletics,instagram,NJ Athletics content,other,other,0.9,regional,informative,New Jersey residents and sports fans,medium,0.2,0.3
3762320790042884432,NJ Athletics,instagram,unknown due to missing content,other,other,0.5,local,informative,followers of NJ Athletics or New Jersey sports enthusiasts,unknown,0.3,0.15
3762902735797508202,NJ Athletics,instagram,Insufficient information available,other,other,0.2,local,informative,Followers of NJ Athletics or New Jersey sports content,low,0.1,0.15
3763005011669463610,NJ Athletics,instagram,New Jersey athletics content,other,other,0.8,local,informative,New Jersey residents interested in school or community athletics,medium,0.3,0.25
3763033656358248267,NJ Athletics,instagram,Unknown sports content,other,other,0.7,regional,informative,New Jersey sports fans and local athletics community,unknown,0.1,0.15
3763073002192898771,NJ Athletics,instagram,insufficient content data,other,other,0.2,local,informative,followers of NJ Athletics or NJ sports content,medium,0.1,0.28
3763074958751814504,NJ Athletics,instagram,New Jersey athletics content,other,other,0.9,local,informative,New Jersey residents interested in local or school sports,medium,0.3,0.2
3763203535308343411,NJ Athletics,instagram,New Jersey athletics content,other,other,0.9,local,informative,New Jersey residents interested in school or local sports,medium,0.3,0.2
3763229635413576163,NJ Athletics,instagram,Unknown (no content),other,other,0.2,local,informative,Followers of NJ Athletics or New Jersey sports fans,medium,0.1,0.05
3763612905200611155,NJ Athletics,instagram,New Jersey athletics content,other,other,0.9,local,informative,New Jersey residents interested in local or school athletics,medium,0.3,0.2
3763643631069456874,NJ Athletics,instagram,NJ sports content,other,other,0.8,local,informative,New Jersey residents interested in local school or community sports,medium,0.3,0.28
3763768170298633088,NJ Athletics,instagram,insufficient information available,other,other,0.2,universal,informative,"Followers of NJ Athletics or New Jersey sports content, though specifics are unknown",unknown,0.1,0.1
3763826545253995534,NJ Athletics,instagram,Unknown NJ athletics content,other,other,0.9,local,informative,New Jersey residents interested in local sports and athletic programs,unknown,0.2,0.15
3763869171235734502,NJ Athletics,instagram,New Jersey athletics content,other,other,0.9,local,informative,New Jersey residents interested in local school or community athletics,medium,0.3,0.2
3763988389243564768,NJ Athletics,instagram,New Jersey athletics content,other,other,0.9,local,informative,"New Jersey sports fans, athletes, parents, and local school communities",medium,0.3,0.2
3764584754268893592,NJ Athletics,instagram,NJ athletics branding,other,other,0.7,local,informative,New Jersey residents interested in local sports,medium,0.3,0.2
3764711095068939641,NJ Athletics,instagram,NJ Athletics content,other,other,0.9,local,informative,New Jersey residents interested in local sports and school athletics,medium,0.3,0.25
3765068692049539976,NJ Athletics,instagram,New Jersey athletics content,other,other,0.8,local,informative,New Jersey residents interested in local school or community athletics,medium,0.3,0.3
3765242801358508073,NJ Athletics,instagram,NJ athletics content,other,other,0.7,local,informative,New Jersey residents interested in local sports and athletics,medium,0.2,0.2
3765273655539319383,NJ Athletics,instagram,NJ athletics content,other,other,0.9,local,informative,New Jersey sports fans and local athletics community,medium,0.3,0.15
3765696114846632024,NJ Athletics,instagram,insufficient information available,other,other,0.2,universal,informative,followers of NJ Athletics or New Jersey sports content,low,0.1,0.15
3765891288496533184,NJ Athletics,instagram,NJ athletics content,other,other,0.8,local,informative,New Jersey residents and followers of local sports programs,medium,0.3,0.3
3765961558297031605,NJ Athletics,instagram,Unknown NJ athletics content,other,other,0.6,local,informative,New Jersey residents interested in local sports or school athletics,medium,0.2,0.1
